locationID,entryDate,maxTemp,minTemp,daylightDuration,sunlightDuration,rainInches,snowInches,precipitationHours,windGusts,averageTemp,cloudCover,averageWindSpeed,averageHumidity
0,2025-05-01,67.0,52.3,50197.27,49578.15,0.000,0.000,0.0,25.5,58.7,77,8.3,51
0,2025-05-02,80.6,55.6,50333.98,45807.25,0.024,0.000,1.0,28.6,67.1,81,9.4,71
0,2025-05-03,79.0,64.5,50468.88,46681.57,0.252,0.000,5.0,28.9,71.6,79,8.4,72
0,2025-05-04,69.4,59.7,50601.82,9871.73,0.406,0.000,12.0,28.6,64.7,100,11.0,83
0,2025-05-05,59.6,54.7,50732.67,9970.33,0.457,0.000,14.0,23.7,56.8,100,8.4,98
0,2025-05-06,66.0,55.9,50861.28,34313.06,0.154,0.000,6.0,32.7,59.8,81,12.4,95
0,2025-05-07,70.3,57.6,50987.69,48306.16,0.043,0.000,5.0,21.0,64.0,45,5.8,69
0,2025-05-08,72.4,57.7,51112.89,49996.37,0.004,0.000,1.0,23.0,65.4,65,6.4,66
0,2025-05-09,64.1,56.1,51236.96,9034.77,0.594,0.000,17.0,26.4,59.5,96,7.4,91
0,2025-05-10,68.7,50.6,51359.80,46800.00,0.000,0.000,0.0,36.7,58.2,29,14.6,67
0,2025-05-11,74.8,54.1,51481.27,50172.66,0.000,0.000,0.0,23.3,65.0,34,7.1,56
0,2025-05-12,66.8,55.1,51601.28,50231.26,0.000,0.000,0.0,23.5,61.7,65,7.8,56
0,2025-05-13,65.8,59.6,51719.70,3600.00,0.142,0.000,10.0,21.9,63.0,100,6.9,81
0,2025-05-14,61.1,58.3,51836.40,3600.00,0.673,0.000,18.0,36.7,59.5,100,14.5,94
0,2025-05-15,67.0,58.9,51951.27,17698.10,0.031,0.000,3.0,23.7,61.2,94,6.5,98
0,2025-05-16,68.5,59.0,52064.19,20681.48,0.043,0.000,3.0,24.8,62.6,100,5.1,97
0,2025-05-17,80.2,62.9,52175.03,32900.25,0.118,0.000,3.0,30.0,69.2,72,8.6,89
0,2025-05-18,77.2,60.4,52283.64,48473.56,0.020,0.000,3.0,43.8,68.8,28,14.1,55
0,2025-05-19,70.6,57.0,52389.93,50400.00,0.000,0.000,0.0,38.0,64.4,14,16.1,53
0,2025-05-20,67.9,50.0,52493.73,49486.86,0.000,0.000,0.0,36.2,58.7,18,11.3,48
0,2025-05-21,60.9,52.7,52594.92,0.00,0.315,0.000,13.0,40.0,55.3,87,12.4,74
0,2025-05-22,55.3,51.7,52693.37,0.00,1.264,0.000,24.0,40.0,52.8,100,15.9,87
0,2025-05-23,63.6,49.5,52788.93,27117.47,0.063,0.000,9.0,28.6,54.5,87,6.5,76
0,2025-05-24,62.8,49.3,52881.46,49347.43,0.000,0.000,0.0,34.7,56.4,29,12.1,65
0,2025-05-25,66.2,51.3,52970.83,44727.75,0.000,0.000,0.0,27.1,58.9,43,11.3,62
0,2025-05-26,68.6,52.7,53056.90,50400.00,0.000,0.000,0.0,19.2,60.9,26,6.7,62
0,2025-05-27,70.7,53.6,53139.65,39740.79,0.000,0.000,0.0,23.0,62.8,78,6.3,57
0,2025-05-28,65.8,54.5,53219.79,0.00,0.209,0.000,7.0,20.4,59.3,100,6.7,62
0,2025-05-29,67.0,54.5,53297.37,8626.44,0.264,0.000,14.0,26.8,60.4,100,9.5,90
0,2025-05-30,70.7,60.6,53372.30,28375.37,0.102,0.000,8.0,23.0,65.0,94,7.3,90
0,2025-05-31,67.4,58.5,53444.52,32696.77,1.035,0.000,16.0,43.2,62.0,91,13.3,87
0,2025-06-01,66.7,50.5,53513.95,44214.70,0.000,0.000,0.0,36.0,58.1,50,13.1,60
0,2025-06-02,68.2,53.0,53580.50,47434.21,0.000,0.000,0.0,22.4,60.3,34,6.1,64
0,2025-06-03,71.2,54.8,53644.10,50599.21,0.000,0.000,0.0,21.7,63.1,3,5.8,66
0,2025-06-04,74.0,58.5,53704.66,50591.13,0.000,0.000,0.0,27.1,66.8,26,8.6,66
0,2025-06-05,82.7,66.7,53762.12,46901.62,0.000,0.000,0.0,26.8,74.7,61,9.8,69
0,2025-06-06,81.9,67.9,53816.39,48586.64,0.000,0.000,0.0,26.6,75.2,60,8.5,74
0,2025-06-07,76.5,67.3,53867.39,18027.72,0.134,0.000,9.0,17.7,70.2,92,5.0,94
0,2025-06-08,70.1,62.5,53915.05,20960.65,0.028,0.000,4.0,26.8,66.2,99,9.1,90
0,2025-06-09,64.6,60.9,53959.29,6237.01,0.189,0.000,19.0,29.5,62.3,100,12.8,94
0,2025-06-10,73.2,62.2,54000.04,16744.49,0.504,0.000,6.0,20.1,65.7,97,5.4,95
0,2025-06-11,79.2,64.4,54037.21,50555.08,0.000,0.000,0.0,17.2,72.2,26,5.7,74
0,2025-06-12,88.6,67.7,54070.75,50557.27,0.004,0.000,1.0,21.0,77.1,29,9.1,62
0,2025-06-13,81.8,67.6,54100.57,45131.99,0.000,0.000,0.0,22.1,72.7,98,7.2,61
0,2025-06-14,66.5,62.8,54126.61,2128.41,0.307,0.000,13.0,23.9,64.1,100,9.3,87
0,2025-06-15,63.2,60.4,54148.80,1547.35,0.071,0.000,7.0,23.3,61.5,100,9.9,85
0,2025-06-16,63.7,61.1,54167.09,0.00,0.039,0.000,7.0,29.5,62.4,100,10.3,87
0,2025-06-17,67.7,62.6,54181.63,3455.17,0.055,0.000,9.0,20.4,64.8,100,6.6,93
0,2025-06-18,74.5,64.1,54192.46,18558.11,0.181,0.000,4.0,17.7,68.8,99,5.9,98
0,2025-06-19,83.8,72.4,54199.58,46800.00,0.177,0.000,7.0,30.4,77.1,38,7.9,91
0,2025-06-20,80.8,65.8,54203.04,46800.00,0.028,0.000,4.0,30.9,73.9,23,14.0,69
0,2025-06-21,82.9,69.5,54202.84,47080.84,0.004,0.000,1.0,19.5,76.4,51,6.9,69
0,2025-06-22,90.4,74.6,54199.00,33336.98,0.000,0.000,0.0,30.9,81.0,86,11.3,66
0,2025-06-23,87.9,77.9,54191.57,47604.05,0.004,0.000,1.0,24.4,83.7,64,7.7,79
0,2025-06-24,97.8,80.9,54180.55,50400.00,0.000,0.000,0.0,22.1,88.5,17,6.1,61
0,2025-06-25,96.5,82.2,54165.98,50400.00,0.004,0.000,1.0,19.7,89.2,30,6.8,52
0,2025-06-26,89.8,70.7,54147.91,45721.31,0.000,0.000,0.0,33.3,76.3,67,9.2,78
0,2025-06-27,70.0,65.9,54126.34,23674.10,0.661,0.000,5.0,33.1,67.7,88,13.7,74
0,2025-06-28,81.1,66.7,54101.33,27688.72,0.110,0.000,9.0,24.2,73.0,88,6.7,83
0,2025-06-29,88.0,73.8,54072.89,47259.80,0.008,0.000,2.0,21.9,80.1,56,7.0,80
0,2025-06-30,83.1,72.6,54041.08,42514.37,0.004,0.000,1.0,21.0,78.0,59,5.5,81
0,2025-07-01,85.2,74.8,54005.93,28775.06,0.087,0.000,6.0,27.3,79.7,96,8.7,86
0,2025-07-02,81.6,72.0,53967.47,16573.59,0.508,0.000,17.0,20.1,75.6,100,5.7,90
0,2025-07-03,87.8,71.2,53925.75,50400.00,0.000,0.000,0.0,31.8,78.8,29,7.0,69
0,2025-07-04,82.7,67.3,53880.81,50400.00,0.000,0.000,0.0,19.9,74.4,5,7.1,62
0,2025-07-05,81.9,69.5,53832.68,50400.00,0.000,0.000,0.0,25.9,76.1,35,5.6,60
0,2025-07-06,87.6,70.3,53781.34,50400.00,0.000,0.000,0.0,28.6,79.1,57,9.4,58
0,2025-07-07,84.0,75.1,53726.26,46679.94,0.051,0.000,6.0,32.2,79.3,36,10.3,81
0,2025-07-08,92.9,75.0,53667.49,39317.67,0.303,0.000,6.0,22.1,81.3,48,5.8,80
0,2025-07-09,85.1,73.0,53605.13,46800.00,0.185,0.000,4.0,16.6,78.8,43,6.0,84
0,2025-07-10,83.3,72.0,53539.31,13674.79,0.579,0.000,13.0,16.6,75.6,99,4.0,86
0,2025-07-11,79.1,72.1,53470.14,46914.61,0.012,0.000,3.0,23.9,75.5,49,6.0,88
0,2025-07-12,79.4,73.1,53397.74,49158.45,0.016,0.000,4.0,24.2,75.7,44,6.7,88
0,2025-07-13,79.5,72.8,53322.24,40619.97,0.039,0.000,6.0,23.5,75.3,85,6.8,86
0,2025-07-14,82.9,73.2,53243.75,42460.21,0.173,0.000,10.0,26.4,77.7,73,6.9,86
0,2025-07-15,79.6,72.7,53162.37,36155.22,0.976,0.000,14.0,16.3,75.7,67,4.8,93
0,2025-07-16,84.1,73.6,53078.24,47698.93,0.039,0.000,7.0,23.0,78.7,30,5.9,88
0,2025-07-17,90.4,75.3,52991.46,39600.00,0.232,0.000,7.0,32.4,80.9,66,9.6,85
0,2025-07-18,84.5,73.9,52902.16,46800.00,0.000,0.000,0.0,30.4,79.5,75,9.7,60
0,2025-07-19,80.2,70.6,52810.45,35477.23,0.130,0.000,3.0,25.5,75.9,62,6.7,74
0,2025-07-20,87.1,72.1,52716.43,39600.00,0.461,0.000,12.0,17.9,78.3,69,5.0,83
0,2025-07-21,86.8,72.1,52620.21,47004.18,0.012,0.000,1.0,22.6,79.9,34,6.0,60
0,2025-07-22,81.0,70.5,52521.93,47154.07,0.039,0.000,6.0,28.0,74.9,27,10.0,60
0,2025-07-23,80.0,68.4,52421.66,49507.50,0.000,0.000,0.0,28.2,74.7,30,6.7,63
0,2025-07-24,84.7,68.5,52319.54,48926.82,0.000,0.000,0.0,27.3,76.1,75,8.7,61
0,2025-07-25,94.6,74.5,52215.64,49538.05,0.157,0.000,5.0,25.7,82.4,22,9.3,67
0,2025-07-26,86.2,75.7,52109.93,50400.00,0.012,0.000,1.0,24.6,78.7,79,9.3,70
0,2025-07-27,84.6,72.7,52001.51,28931.94,0.268,0.000,6.0,19.7,76.5,94,6.7,78
0,2025-07-28,90.8,74.9,51890.35,48116.14,0.000,0.000,0.0,17.7,81.5,4,6.3,75
0,2025-07-29,88.9,74.6,51776.60,49044.39,0.000,0.000,0.0,22.4,82.0,29,5.6,81
0,2025-07-30,91.8,77.8,51660.41,50400.00,0.004,0.000,1.0,21.7,84.0,33,7.0,71
0,2025-07-31,84.7,74.8,51541.93,30463.37,0.232,0.000,7.0,24.8,79.7,69,5.8,83
0,2025-08-01,75.3,66.7,51421.28,5748.92,0.134,0.000,15.0,38.3,70.1,100,13.7,80
0,2025-08-02,75.2,67.2,51298.62,46800.00,0.000,0.000,0.0,19.9,71.2,52,5.5,71
0,2025-08-03,78.7,66.0,51174.08,50273.73,0.000,0.000,0.0,14.5,71.7,13,4.4,66
0,2025-08-04,83.8,64.2,51047.79,50310.67,0.000,0.000,0.0,21.3,73.1,27,4.7,63
0,2025-08-05,80.4,67.3,50919.88,44808.52,0.000,0.000,0.0,18.8,74.4,78,4.6,69
0,2025-08-06,75.1,71.6,50790.48,10401.59,0.004,0.000,1.0,25.9,73.0,100,8.2,79
0,2025-08-07,76.2,69.2,50659.71,44715.77,0.051,0.000,5.0,27.3,72.1,51,9.4,70
0,2025-08-08,76.1,68.6,50527.70,50002.10,0.000,0.000,0.0,22.4,71.6,1,7.3,64
0,2025-08-09,78.8,66.7,50394.58,49871.02,0.000,0.000,0.0,19.5,72.0,1,5.2,59
0,2025-08-10,83.5,64.7,50260.45,49738.88,0.000,0.000,0.0,24.2,73.7,11,5.4,57
0,2025-08-11,82.8,67.3,50125.44,49605.80,0.000,0.000,0.0,25.5,75.2,22,6.9,59
0,2025-08-12,83.3,68.2,49989.65,49471.90,0.000,0.000,0.0,29.1,75.6,17,7.9,73
0,2025-08-13,85.4,72.3,49853.20,43426.47,0.016,0.000,2.0,29.1,78.4,40,7.8,81
0,2025-08-14,83.9,73.0,49716.21,33462.90,0.150,0.000,5.0,17.0,77.2,90,3.6,87
0,2025-08-15,83.1,75.1,49578.58,46469.81,0.000,0.000,0.0,22.8,78.8,8,8.3,72
0,2025-08-16,80.9,72.9,49439.29,42217.81,0.004,0.000,1.0,25.5,76.6,44,6.6,80
0,2025-08-17,91.0,71.2,49298.29,44957.45,0.063,0.000,4.0,22.4,79.4,54,7.3,71
0,2025-08-18,80.2,68.5,49155.70,427.61,0.150,0.000,8.0,32.9,72.0,86,11.5,78
